98025347,       0,      4,      "IN"
98031783,       4,      667007, "L"
98038912,       0,      5,      "IN"
98367096,       0,      3,      "IN"
98432603,       3,      845,    "H"
98691590,       0,      4,      "IN"
98697978,       4,      666189, "L"
98705142,       0,      5,      "IN"
99033794,       0,      3,      "IN"
99098954,       3,      800,    "H"
99358105,       0,      4,      "IN"
99364557,       4,      666579, "L"
99371691,       0,      5,      "IN"
99700360,       0,      3,      "IN"
99765405,       3,      784,    "H"
100024125,      0,      4,      "IN"
100033910,      0,      1,      "IN"
100037725,      1,      128,    "Loading 128KB."
100366259,      0,      3,      "IN"
100482411,      3,      8856,   "H"
100744818,      0,      2,      "IN"
100749452,      2,      32,     "Loading 32KB."
101366222,      0,      3,      "IN"
101455713,      3,      4622,   "H"
101717223,      0,      2,      "IN"
102366409,      0,      3,      "IN"
102456952,      3,      4803,   "H"
102718293,      0,      2,      "IN"
103159362,      0,      1,      "IN"
103366617,      0,      3,      "IN"
103480887,      3,      8537,   "H"
103742246,      0,      1,      "IN"
104366821,      0,      3,      "IN"
104504411,      3,      12246,  "H"
104765659,      0,      1,      "IN"
105366346,      0,      3,      "IN"
105505294,      3,      12403,  "H"
105767273,      0,      1,      "IN"
106366614,      0,      3,      "IN"
106507052,      3,      12629,  "H"
106768479,      0,      1,      "IN"
107366661,      0,      3,      "IN"
107504171,      3,      12206,  "H"
107765271,      0,      1,      "IN"
108366690,      0,      3,      "IN"
108507421,      3,      12700,  "H"
108768737,      0,      1,      "IN"
109366771,      0,      3,      "IN"
109505996,      3,      12475,  "H"
109768233,      0,      2,      "IN"
109772796,      2,      32,     "Loading 32KB."
110366319,      0,      3,      "IN"
110456741,      3,      4767,   "H"
110718478,      0,      2,      "IN"
111366366,      0,      3,      "IN"
111456062,      3,      4670,   "H"
111717553,      0,      2,      "IN"
112187505,      0,      1,      "IN"
112366386,      0,      3,      "IN"
112480945,      3,      8587,   "H"
112742340,      0,      1,      "IN"
113366537,      0,      3,      "IN"
113507790,      3,      12775,  "H"
113769618,      0,      1,      "IN"
114366689,      0,      3,      "IN"
114505684,      3,      12436,  "H"
114766988,      0,      1,      "IN"
115366528,      0,      3,      "IN"
115507033,      3,      12692,  "H"
115768781,      0,      1,      "IN"
116202861,      0,      4,      "IN"
116206710,      4,      16842146,       "L"
116214154,      0,      5,      "IN"
116367316,      0,      3,      "IN"
116497659,      3,      11097,  "H"
116759038,      0,      4,      "IN"
116763810,      4,      557107, "L"
116770959,      0,      5,      "IN"
117033436,      0,      4,      "IN"
117036931,      4,      273256, "L"
117043843,      0,      5,      "IN"
117366733,      0,      3,      "IN"
117432000,      3,      824,    "H"
117691013,      0,      4,      "IN"
117697356,      4,      660291, "L"
117704499,      0,      5,      "IN"
118033847,      0,      3,      "IN"
118099171,      3,      825,    "H"
118357922,      0,      4,      "IN"
118364323,      4,      666966, "L"
118371581,      0,      5,      "IN"
118701278,      0,      3,      "IN"
118766650,      3,      836,    "H"
119025291,      0,      2,      "IN"
119031551,      2,      32,     "Loading 32KB."
119366558,      0,      3,      "IN"
119455573,      3,      4575,   "H"
119716930,      0,      2,      "IN"
120366435,      0,      3,      "IN"
120454986,      3,      4464,   "H"
120716285,      0,      2,      "IN"
121367360,      0,      3,      "IN"
121458345,      3,      4851,   "H"
121719828,      0,      2,      "IN"
121814278,      0,      1,      "IN"
121817916,      1,      128,    "Loading 128KB."
122366622,      0,      3,      "IN"
122507752,      3,      12760,  "H"
122769061,      0,      1,      "IN"
123366714,      0,      3,      "IN"
123505313,      3,      12350,  "H"
123766927,      0,      1,      "IN"
124366582,      0,      3,      "IN"
124506506,      3,      12539,  "H"
124767750,      0,      1,      "IN"
125366753,      0,      3,      "IN"
125506028,      3,      12453,  "H"
125767848,      0,      1,      "IN"
126366733,      0,      3,      "IN"
126505900,      3,      12475,  "H"
126767325,      0,      1,      "IN"
127366491,      0,      3,      "IN"
127505659,      3,      12428,  "H"
127767066,      0,      1,      "IN"
128367467,      0,      3,      "IN"
128505448,      3,      12281,  "H"
128767303,      0,      2,      "IN"
128771925,      2,      32,     "Loading 32KB."
129366424,      0,      3,      "IN"
129457270,      3,      4831,   "H"
129719183,      0,      2,      "IN"
130366400,      0,      3,      "IN"
130455847,      3,      4615,   "H"
130717108,      0,      2,      "IN"
131182604,      0,      1,      "IN"
131366438,      0,      3,      "IN"
131480417,      3,      8510,   "H"
131741923,      0,      1,      "IN"
132366741,      0,      3,      "IN"
132507374,      3,      12681,  "H"
132768711,      0,      1,      "IN"
133366782,      0,      3,      "IN"
133504158,      3,      12183,  "H"
133765246,      0,      1,      "IN"
134366795,      0,      3,      "IN"
134505849,      3,      12461,  "H"
134767606,      0,      1,      "IN"
135214913,      0,      4,      "IN"
135218646,      4,      16854384,       "L"
135225847,      0,      5,      "IN"
135367192,      0,      3,      "IN"
135495798,      3,      10808,  "H"
135756925,      0,      4,      "IN"
135761663,      4,      542956, "L"
135768789,      0,      5,      "IN"
136033472,      0,      4,      "IN"
136037009,      4,      275481, "L"
136043871,      0,      5,      "IN"
136366787,      0,      3,      "IN"
136431637,      3,      774,    "H"
136690948,      0,      4,      "IN"
136697411,      4,      660273, "L"
136704559,      0,      5,      "IN"
137033791,      0,      3,      "IN"
137099517,      3,      896,    "H"
137358200,      0,      4,      "IN"
137364528,      4,      667111, "L"
137371757,      0,      5,      "IN"
137701337,      0,      3,      "IN"
137766489,      3,      805,    "H"
138025695,      0,      2,      "IN"
138031944,      2,      32,     "Loading 32KB."
138366718,      0,      3,      "IN"
138455207,      3,      4475,   "H"
138716295,      0,      2,      "IN"
139366527,      0,      3,      "IN"
139454057,      3,      4310,   "H"
139715715,      0,      2,      "IN"
140367257,      0,      3,      "IN"
140456621,      3,      4622,   "H"
140718065,      0,      2,      "IN"
140812182,      0,      1,      "IN"
140815962,      1,      64,     "Loading 64KB."
141366444,      0,      3,      "IN"
141488395,      3,      9747,   "H"
141750211,      0,      1,      "IN"
142366417,      0,      3,      "IN"
142486048,      3,      9380,   "H"
142747557,      0,      1,      "IN"
143366525,      0,      3,      "IN"
143486857,      3,      9495,   "H"
143748699,      0,      1,      "IN"
144366701,      0,      3,      "IN"
144488325,      3,      9727,   "H"
144749619,      0,      1,      "IN"
145366801,      0,      3,      "IN"
145488375,      3,      9716,   "H"
145750226,      0,      1,      "IN"
146080706,      0,      4,      "IN"
146084461,      4,      8719966,        "L"
146091653,      0,      5,      "IN"
146367205,      0,      3,      "IN"
146478835,      3,      8148,   "H"
146739853,      0,      4,      "IN"
146744682,      4,      660189, "L"
146751849,      0,      5,      "IN"
147033572,      0,      4,      "IN"
147037102,      4,      292554, "L"
147044073,      0,      5,      "IN"
147367550,      0,      3,      "IN"
147432728,      3,      834,    "H"
147691958,      0,      2,      "IN"
147698201,      2,      32,     "Loading 32KB."
148033310,      0,      3,      "IN"
148122262,      3,      4536,   "H"
148383678,      0,      2,      "IN"
149033128,      0,      3,      "IN"
149120828,      3,      4351,   "H"
149382538,      0,      2,      "IN"
150033279,      0,      3,      "IN"
150122302,      3,      4538,   "H"
150383838,      0,      2,      "IN"
150478129,      0,      4,      "IN"
150481952,      4,      3444770,        "L"
150489029,      0,      5,      "IN"
150700363,      0,      4,      "IN"
150703812,      4,      221940, "L"
150710708,      0,      5,      "IN"
151033473,      0,      3,      "IN"
151110998,      3,      2780,   "H"
151373041,      0,      1,      "IN"
151377658,      1,      64,     "Loading 64KB."
152032997,      0,      3,      "IN"
152154481,      3,      9678,   "H"
152415879,      0,      1,      "IN"
153033375,      0,      3,      "IN"
153155099,      3,      9709,   "H"
153416141,      0,      1,      "IN"
154033138,      0,      3,      "IN"
154155695,      3,      9851,   "H"
154416989,      0,      1,      "IN"
155033381,      0,      3,      "IN"
155154550,      3,      9599,   "H"
155415951,      0,      1,      "IN"
156033226,      0,      3,      "IN"
156153968,      3,      9546,   "H"
156415247,      0,      1,      "IN"
156644831,      0,      4,      "IN"
156648608,      4,      5944690,        "L"
156655691,      0,      5,      "IN"
156700262,      0,      4,      "IN"
156703799,      4,      55297,  "L"
156710773,      0,      5,      "IN"
157034301,      0,      3,      "IN"
157137936,      3,      6900,   "H"
157399300,      0,      2,      "IN"
157403910,      2,      32,     "Loading 32KB."
158033228,      0,      3,      "IN"
158121389,      3,      4428,   "H"
